Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank
1,2.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
2,4.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
3,6.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
4,8.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
5,10.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
6,12.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
7,13.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
8,15.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
9,17.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
10,19.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
11,21.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
12,23.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
13,25.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
14,27.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
15,29.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
16,31.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
17,33.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
18,35.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
19,37.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
20,38.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
21,40.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
22,42.00,30.94530000,120.14500000,30.94530000,120.14500000,30.94530000,120.14500000,0.3000,0.00,0,-1,orb,0,1,-1
